vertex ID,id,age,genre,revenu,ville,region,arrondissement,adresse,accorderie,mapid
2010,10005,55-65,0,10001-20000,Québec,Capitale-Nationale,Les Rivières,G2A,2,417
2011,10017,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,257
2012,10018,55-65,0,0-10000,Trois-Rivières,Mauricie,Pointe du Lac,G9B,86,1010
2013,10021,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,352
2014,10030,55-65,1,0,Scott,Chaudière-Appalaches,,G0S,2,590
2015,10043,55-65,0,0,Québec,Capitale-Nationale,Beauport,G1B,2,447
2016,10055,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,299
2017,10070,55-65,0,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1J,2,511
2018,10071,55-65,0,0-10000,Québec,Capitale-Nationale,Les Rivières,G2C,2,587
2019,10076,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,533
2020,10080,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,560
2021,10081,55-65,1,0,Québec,Capitale-Nationale,Ste-Foy-Sillery-Cap-Rouge,G1W,2,345
2022,10092,55-65,0,0,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,991
2023,10093,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,92,992
2024,10098,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,219
2025,10100,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G8Z,86,990
2026,10101,55-65,0,0,Québec,Capitale-Nationale,Les Rivières,G1P,2,247
2027,10107,55-65,1,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,602
2028,10109,55-65,0,0,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,988
2029,10122,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,858
2030,10130,55-65,1,30001-50000,Québec,Capitale-Nationale,Les Rivières,G1M,2,454
2031,10141,55-65,0,30001-50000,Québec,Capitale-Nationale,Les Rivières,G2K,2,212
2032,10144,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,379
2033,10145,55-65,1,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,581
2034,10155,55-65,1,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,301
2035,10158,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,529
2036,10170,55-65,1,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,4075
2037,10171,55-65,1,0-10000,Québec,Capitale-Nationale,Charlesbourg,G1L,2,444
2038,10177,55-65,0,0,Thetford Mines,Chaudière-Appalaches,,G6H,2,490
2039,10180,55-65,1,0-10000,Saint-Aubert,Chaudière-Appalaches,,G0R,2,280
2040,10181,55-65,0,0,Bedford,Montérégie,,J0J,88,259
2041,10182,55-65,0,10001-20000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,980
2042,10198,55-65,1,0,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,401
2043,10207,55-65,0,20001-30000,Québec,Capitale-Nationale,La Cité-Limoilou,G1S,2,209
2044,10227,55-65,0,0-10000,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,532
2045,10235,55-65,0,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,159
2046,10259,55-65,0,30001-50000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,129
2047,10262,55-65,1,10001-20000,Québec,Capitale-Nationale,Charlesbourg,G1H,2,850
2048,10298,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1N,2,201
2049,10299,55-65,1,50001-,Québec,Capitale-Nationale,La Cité-Limoilou,G1L,2,385
2050,10303,55-65,0,0-10000,Trois-Rivières,Mauricie,Cap-de-la-Madeleine,G8T,86,1011
2051,10324,55-65,0,10001-20000,Québec,Capitale-Nationale,La Cité-Limoilou,G1K,2,736
2052,10330,55-65,0,0-10000,Trois-Rivières,Mauricie,Trois-Rivières Centre,G9A,86,973
2053,10339,55-65,0,20001-30000,Saint-Robert-Bellarmin,Estrie,,G0M,112,6723
2054,10341,55-65,0,20001-30000,Montréal,Montréal,Rosemont--La Petite-Patrie,H2S,114,9204
